U19;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
910037;Minister of Armament;Gunnar Jahn;1945;1964;1999;LWR;Keynesian economy;Medium;M14060;X
910038;Minister of Armament;Emil Lövlien;1945;1964;1999;ST;Military Entrepreneur;Low;M14022;X
910039;Minister of Security;Terje Wold;1939;1964;1999;LWR;Silent Lawyer;Medium;M14065;X
910040;Minister of Security;Asbjørn Bryhn;1943;1964;1999;LWR;Crime Fighter;Low;M14066;X
910041;Minister of Security;Haakon Lie;1945;1964;1999;LWR;Prince of Terror;High;M14067;X
910042;Minister of Security;Arne Sunde;1937;1964;1999;LWR;Silent Lawyer;High;M14068;X
910043;Minister of Security;Erling Sandberg;1943;1964;1999;LWR;Compassionate Gentleman;Very low;M14014;X
910044;Head of Military Intelligence;Vilhelm Evang;1943;1964;1999;LWR;Political Specialist;Medium;M14072;X
910045;Head of Military Intelligence;Gunnar Jahn;1945;1964;1999;LWR;Industrial Specialist;Medium;M14060;X
910046;Chief of Staff;Birger Ljungberg;1933;1964;1999;LWR;School of Defence;High;M14007;X
910047;Chief of Staff;Birger Frederik Motzfeldt;1944;1964;1999;LWR;School of Manoeuvre;Medium;M14076;X
910048;Chief of Army;Otto Ruge;1940;1964;1999;LWR;Guns and Butter Doctrine;Medium;M14075;X
910049;Chief of Army;Olav av Norge;1943;1964;1999;LWR;Elastic Defence Doctrine;Very High;M14081;X
910050;Chief of Navy;Henry Diesen;1937;1964;1999;LWR;Open Seas Doctrine;Medium;M14083;X
910051;Chief of Navy;Gunner Hovdenak;1941;1964;1999;LWR;Decisive Naval Battle Doctrine;Medium;M14084;X
910052;Chief of Air Force;Hjalmar Riiser-Larsen;1937;1964;1999;LWR;Army Aviation Doctrine;Medium;M14089;X
910053;Chief of Air Force;Bjarne Øen;1945;1964;1999;LWR;Vertical Envelopment Doctrine;Medium;M14090;X
910054;Chief of Air Force;Harald Bruusgaard;1933;1964;1999;LWR;Naval Aviation Doctrine;Medium;M14091;X
910055;Chief of Air Force;Carl Gulliksen;1937;1964;1999;LWR;Air Superiority Doctrine;Medium;M14092;X
910056;Chief of Air Force;Trygve Klingenberg;1937;1964;1999;LWR;Army Aviation Doctrine;Medium;M14093;X
910057;Chief of Air Force;Ole Reistad;1939;1964;1999;LWR;Carpet Bombing Doctrine;Medium;M14094;X
910058;Head of Government;Oscar F. Torp;1951;1964;1999;LWR;Smiling Oilman;High;M14051;X
910059;Minister of Armament;Nils Langhelle;1951;1964;1999;LWR;Resource Industrialist;High;M14097;X
910060;Minister of Security;Oscar C. Gundersen;1946;1964;1999;LWR;Silent Lawyer;High;M14098;X
