U49;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;x
1060032;Head of Military Intelligence;Francesco de Martini;1941;1964;1999;FA;Naval Intelligence Specialist;High;de_martini_francesco_u49;x
1060033;Chief of Staff;Italo Gariboldi;1933;1938;1999;FA;School of Mass Combat;High;gariboldi_italo_ita;x
1060034;Chief of Staff;Marino Valletti Borgnini;1937;1999;1999;FA;School of Psychology;High;unknownminister;x
1060035;Chief of Staff;Claudio Trezzani;1938;1964;1999;FA;School of Manoeuvre;High;trezzani_claudio_ita;x
1060036;Chief of Staff;Guglielmo Nasi;1937;1964;1999;FA;School of Defence;High;nasi_guglielmo_ita;x
1060037;Chief of Army;Ugo Cavallero;1933;1939;1999;FA;Static Defence Doctrine;High;cavallero_ugo_ita;x
1060038;Chief of Army;Pietro Gazzera;1933;1964;1999;FA;Guns and Butter Doctrine;High;gazzera_pietro_ita;x
1060039;Chief of Army;Guglielmo Nasi;1933;1964;1999;FA;Elastic Defence Doctrine;High;nasi_guglielmo_ita;x
1060040;Chief of Navy;Aldo Ascoli;1933;1937;1999;FA;Decisive Naval Battle Doctrine;High;ascoli_aldo_ita;x
1060041;Chief of Navy;Pellegrino Matteucci;1936;1939;1999;FA;Open Seas Doctrine;High;matteucci_pellegrino_ita;x
1060042;Chief of Navy;Carlo Balsamo di Specchia Normandia;1939;1964;1999;FA;Indirect Approach Doctrine;High;balsamo_carlo_ita;x
1060043;Chief of Navy;Mario Bonetti;1941;1964;1999;FA;Base Control Doctrine;High;bonetti_mario_ita;x
1060044;Chief of Air Force;Mario Ajmone Cat;1933;1937;1999;FA;Air Superiority Doctrine;High;ajmone_cat_mario_ita;X
1060045;Chief of Air Force;Aurelio Liotta;1936;1938;1999;FA;Air Superiority Doctrine;High;liotta_aurelio_ita;x
1060046;Chief of Air Force;Renato Mazzucco;1937;1938;1999;FA;Army Aviation Doctrine;High;mazzucco_renato_ita;x
1060047;Chief of Air Force;Gennaro Tedeschini Lalli;1937;1939;1999;FA;Army Aviation Doctrine;High;tedeschini-lalli_gennaro_ita;x
1060048;Chief of Air Force;Pietro Pinna Parpaglia;1939;1964;1999;FA;Army Aviation Doctrine;High;pinna_parpaglia_pietro_ita;x
1060049;Chief of Air Force;Mario Pezzi;1941;1964;1999;FA;Air Superiority Doctrine;High;pezzi_mario_u49;x
