U05;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;x
840045;Chief of Army;Johan Uhl;1945;1964;1999;PA;Static Defence Doctrine;Very High;unknownminister;x
840046;Chief of Navy;Conrad Helfrich;1939;1964;1999;PA;Indirect Approach Doctrine;Very High;L7839;x
840047;Chief of Army;Raymond Westerling;1946;1964;1999;PA;Decisive Battle Doctrine;Low;M577006;x
840048;Chief of Army;Abdul Harris Nasution;1948;1964;1999;PA;Guns and Butter Doctrine;High;M577043;x
840049;Head of State;Wilhelmina;1914;1933;1999;ML;Stern Imperialist;High;2664;x
840050;Head of Government;Alexander Willem Frederik Idenburg;1914;1933;1999;ML;Naive Optimist;High;5779;x
840051;Chief of Air Force;Gustav Adolf Ilgen;1932;1964;1999;SC;air superiority doctrine;Very High;9291;x
840052;Chief of Air Force;Emile Toussaint Kengen;1945;1946;1947;SC;air superiority doctrine;Very High;9845;X
840053;Chief Of Staff;Johannes Cornelis Koster;1929;1932;1936;SC;school of defence;Very High;9846;x
840054;Chief of Army;Johannes Cornelis Koster;1932;1935;1936;SC;static defence doctrine;Very High;9846;x
840055;Chief of Army;Murk Boerstra;1935;1939;1940;SC;decisive battle doctrine;Very High;L7802;x
840056;Chief of Army;Ludolph Hendrik Van Oyen;1943;1946;1947;SC;static defence doctrine;Very High;L7859;x
840057;Chief of Army;Simon Spoor;1946;1949;1950;SC;decisive battle doctrine;Very High;M8137;x
840058;Chief of Army;Dirk Cornelis Buurman Van Vreeden;1949;1950;1951;SC;static defence doctrine;Very High;9847;x
