U03;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
830065;Foreign Minister;Louis Jauffre;1938;1964;1999;SL;Great Compromiser;High;M542020;X
830066;Foreign Minister;Georges Catroux;1939;1964;1999;SL;General Staffer;Medium;L24029;X
830067;Foreign Minister;Leonce Jore;1940;1964;1999;SL;General Staffer;High;M542021;X
830068;Foreign Minister;Jean Sainteny;1945;1964;1999;SL;Great Compromiser;Medium;7915;X
830069;Foreign Minister;Leon Pignon;1946;1964;1999;SL;Apologetic Clerk;Medium;7913;X
830070;Foreign Minister;Zinovi Pechkoff;1946;1964;1999;SL;General Staffer;Medium;7916;X
830071;Foreign Minister;Emile Bollaert;1947;1964;1999;SL;the cloak n dagger schemer;Medium;M542017;X
830072;Foreign Minister;Jean de Lattre de Tassigny;1950;1952;1999;SL;General Staffer;Medium;5903;X
830073;Minister of Armament;Leon Georges Gustave Lombard;1914;1932;1999;SL;Military Entrepreneur;Medium;unknownminister;X
830074;Minister of Armament;Joost van Vollenhoven;1914;1918;1999;SL;Administrative Genius;Medium;6894;X
830075;Minister of Armament;Ernest Nestor Roume;1915;1941;1999;SL;Resource Industrialist;Medium;7888;X
830076;Minister of Armament;Alexandre Claude Varenne;1925;1933;1999;SL;Theoretical Scientist;Medium;7912;X
830077;Minister of Armament;Edgard de Larminat;1928;1940;1999;SL;Military Entrepreneur;Medium;7873;X
830078;Minister of Armament;Paul Baudouin;1930;1945;1999;SC;laissez-faire capitalist;Medium;7917;X
830079;Minister of Armament;Louis Kahn;1935;1964;1999;SL;Battle Fleet Proponent;Medium;L24163;X
830080;Minister of Armament;Ameedee Doyon;1933;1964;1999;SC;Air Superiority Proponent;Medium;M541030;X
830081;Minister of Armament;Jacques Mouchel-Blaisot;1933;1964;1999;SL;Resource Industrialist;Medium;M540004;X
830082;Minister of Armament;Jules Muracciole;1933;1964;1999;ST;Infantry Proponent;Medium;M540026;X
830083;Minister of Armament;Fernand Gaucher;1938;1945;1999;SL;Military Entrepreneur;Medium;unknownminister;X
830084;Minister of Armament;Leon Martinaud-Deplat;1942;1964;1999;SL;Tank Proponent;Medium;M540024;X
830085;Minister of Armament;Pierre Pene;1942;1964;1999;SL;Military Entrepreneur;Medium;M541028;X
830086;Minister of Armament;Pierre Lefaucheaux;1943;1964;1999;SL;Administrative Genius;Medium;M542026;X
830087;Minister of Armament;Marcel Alessandri;1945;1955;1999;SL;Military Entrepreneur;Medium;9292;X
830088;Minister of Armament;Leclerc de Hauteclocque;1945;1947;1999;SL;Military Entrepreneur;Medium;L24116;X
830089;Minister of Armament;Michel Bollot;1946;1964;1999;SL;Infantry Proponent;Medium;unknownminister;X
830090;Minister of Security;Leon Sogny;1914;1945;1999;SL;Prince of Terror;Medium;7918;X
830091;Minister of Security;Maurice Joseph La Gallen;1914;1945;1999;SL;Compassionate Gentleman;Medium;unknownminister;X
830092;Minister of Security;Paul Blanchard de la Brosse;1914;1944;1999;SL;Prince of Terror;Medium;unknownminister;X
830093;Minister of Security;Jules Maurice Gourbeil;1914;1916;1999;SL;Prince of Terror;Medium;unknownminister;X
830094;Minister of Security;Jules Bosc;1914;1933;1999;SL;Prince of Terror;Medium;unknownminister;X
830095;Minister of Security;Louis Marty;1915;1940;1999;SL;Back Stabber;Medium;7887;X
830096;Minister of Security;Maurice Long;1920;1923;1999;SD;Silent Lawyer;Medium;7911;X
830097;Minister of Security;Maurice Cognacq;1921;1945;1999;SL;Prince of Terror;Medium;unknownminister;X
830098;Minister of Security;Pierre Marie Antoine Pasquier;1921;1934;1999;SL;Efficient Sociopath;Medium;M542009;X
830099;Minister of Security;Alexandre Claude Varenne;1925;1933;1999;SD;Man of the People;Medium;7912;X
830100;Minister of Security;Leon E. Thibeaudeau;1933;1964;1999;SL;Man of the People;High;M541002;X
830101;Minister of Security;Paul Joly;1933;1964;1999;SC;Back Stabber;Medium;M541036;X
830102;Minister of Security;Eugene H.R. Eutrope;1933;1964;1999;SL;Efficient Sociopath;High;M540002;X
830103;Minister of Security;Jacques Renouvin;1933;1964;1999;SL;Compassionate Gentleman;Medium;M540005;X
830104;Minister of Security;Francois Heckenroth;1938;1964;1999;SL;Man of the People;Medium;unknownminister;X
830105;Minister of Security;Rene Lacombe;1940;1964;1999;SL;Man of the People;Medium;M541034;X
830106;Minister of Security;Jean d'Hers;1940;1945;1999;SL;Man of the People;Medium;7919;X
830107;Minister of Security;Jacques Lecompte-Boinet;1942;1964;1999;SL;Back Stabber;Medium;M540027;X
830108;Minister of Security;Pierre Louis-Dreyfus;1942;1964;1999;SL;Compassionate Gentleman;Medium;M542031;X
830109;Minister of Security;Francois Faure;1943;1964;1999;PA;Compassionate Gentleman;Medium;M541038;X
830110;Minister of Security;Georges A.L. Gauthier;1943;1964;1999;SL;Efficient Sociopath;High;M541007;X
830111;Minister of Security;Jean De Raymond;1945;1951;1999;SL;Prince of Terror;Medium;7920;X
830112;Minister of Security;Leon Pignon;1945;1964;1999;SL;Back Stabber;Medium;7913;X
830113;Minister of Security;Raymond Delange;1945;1964;1999;SL;Efficient Sociopath;Medium;7921;X
830114;Minister of Security;Jean Sassi;1945;1964;1999;SL;Efficient Sociopath;Medium;7922;X
830115;Minister of Security;Pierre Messmer;1946;1964;1999;SL;Compassionate Gentleman;Medium;7923;X
830116;Minister of Security;Emile Bollaert;1947;1964;1999;SL;Prince of Terror;Medium;M542017;X
830117;Minister of Security;Andre Robert;1947;1964;1999;SL;Man of the People;Medium;unknownminister;X
830118;Minister of Security;Lawrence Ravix;1951;1964;1999;SL;Compassionate Gentleman;Medium;unknownminister;X
830119;Minister of Security;Marcel Sammarcelli;1952;1964;1999;SL;Silent Lawyer;Medium;7924;X
830120;Head of Military Intelligence;Leon Sogny;1914;1945;1999;SL;Political Specialist;Medium;7918;X
830121;Head of Military Intelligence;Louis A.M. Brasey;1933;1964;1999;SL;Dismal Enigma;Medium;M540006;X
830122;Head of Military Intelligence;Jean Decoux;1933;1964;1999;PA;Logistics Specialist;Medium;M542006;X
830123;Head of Military Intelligence;Jean d'Hers;1940;1945;1999;SL;Logistics Specialist;Medium;7919;X
830124;Head of Military Intelligence;Emile Bollaert;1941;1964;1999;SL;Political Specialist;Medium;M542017;X
830125;Head of Military Intelligence;Louis Mairet;1942;1964;1999;SL;Logistics Specialist;Medium;M540030;X
830126;Head of Military Intelligence;Roger Blaizot;1943;1964;1999;SL;Logistics Specialist;Medium;7883;X
830127;Head of Military Intelligence;Pierre Lehle;1943;1964;1999;SL;Naval Intelligence Specialist;Medium;M542037;X
830128;Head of Military Intelligence;Andre Dewavrin-Passy;1944;1964;1999;SL;Technical Specialist;Medium;7925;X
830129;Head of Military Intelligence;Jean Sainteny;1945;1964;1999;SL;Industrial Specialist;Medium;7915;X
830130;Head of Military Intelligence;Jean Sassi;1945;1964;1999;SD;Dismal Enigma;Medium;7922;X
830131;Head of Military Intelligence;Adrien Goybet;1951;1964;1999;SL;Naval Intelligence Specialist;Medium;7926;X
830132;Chief of Staff;Joost van Vollenhoven;1914;1918;1999;SL;School of Psychology;Medium;6894;X
830133;Chief of Staff;Georges Catroux;1914;1964;1999;SL;School of Manoeuvre;Medium;L24029;X
830134;Chief of Staff;Paul Legentilhomme;1919;1937;1999;SL;School of Fire Support;Medium;L24108;X
830135;Chief of Staff;Gaston Billotte;1930;1940;1999;SL;School of Defence;Medium;7882;X
830136;Chief of Staff;Bernard Verdier;1932;1945;1999;SL;School of Defence;Medium;unknownminister;X
830137;Chief of Staff;Georges A.L. Gauthier;1933;1964;1999;SL;School of Defence;Medium;M541007;X
830138;Chief of Staff;Adrien A.M. Roques;1933;1964;1999;SL;School of Defence;Medium;M540007;X
830139;Chief of Staff;Jules Antoine Buhrer;1935;1941;1999;SL;School of Defence;Medium;9842;X
830140;Chief of Staff;Maurice Martin;1938;1964;1999;SL;School of Defence;Medium;unknownminister;X
830141;Chief of Staff;Marcel Alessandri;1939;1955;1999;SL;School of Defence;Medium;9292;X
830142;Chief of Staff;Leonce Jore;1940;1964;1999;SL;School of Fire Support;Medium;M542021;X
830143;Chief of Staff;Eugene Mordant;1940;1945;1999;SL;School of Manoeuvre;Medium;9293;X
830144;Chief of Staff;Roger Sinaud;1942;1964;1999;SL;School of Mass Combat;Medium;M540033;X
830145;Chief of Staff;Camille Sabattier;1942;1955;1999;SL;School of Psychology;Medium;9294;X
830146;Chief of Staff;Marcel Carpentier;1943;1964;1999;SL;School of Defence;Medium;7875;X
830147;Chief of Staff;Roger Blaizot;1943;1964;1999;SL;School of Manoeuvre;Medium;7883;X
830148;Chief of Staff;Adolphe Vezinet;1945;1967;1999;SL;School of Manoeuvre;Medium;L540026;X
830149;Chief of Staff;Pierre Lehle;1945;1964;1999;SL;School of Fire Support;Medium;M542037;X
830150;Chief of Staff;Raymond Appert;1945;1964;1999;SL;School of Fire Support;Medium;7872;X
830151;Chief of Staff;Pierre Messmer;1946;1964;1999;SL;School of Fire Support;Medium;7923;X
830152;Chief of Staff;Jean de Lattre de Tassigny;1950;1952;1999;SL;School of Mass Combat;Medium;5903;X
830153;Chief of Staff;Paul Ely;1954;1964;1999;SL;School of Fire Support;Medium;L24069;X
830154;Chief of Army;Joost van Vollenhoven;1914;1918;1999;SL;Guns and Butter Doctrine;Medium;6894;X
830155;Chief of Army;Paul Legentilhomme;1919;1937;1999;SL;Guns and Butter Doctrine;Medium;L24108;X
830156;Chief of Army;Gaston Billotte;1930;1940;1999;SL;Guns and Butter Doctrine;Medium;7882;X
830157;Chief of Army;Bernard Verdier;1932;1945;1999;SL;Guns and Butter Doctrine;Medium;unknownminister;X
830158;Chief of Army;Jules Antoine Buhrer;1935;1941;1999;SL;Guns and Butter Doctrine;Medium;9842;X
830159;Chief of Army;Maurice de Roussac Salcien;1933;1964;1999;SL;Static Defence Doctrine;Medium;M541008;X
830160;Chief of Army;Guy de Beauharne;1933;1964;1999;SL;Static Defence Doctrine;Medium;M542008;X
830161;Chief of Army;Maurice Martin;1938;1964;1999;SL;Static Defence Doctrine;Medium;unknownminister;X
830162;Chief of Army;Marcel Alessandri;1939;1955;1999;SL;Static Defence Doctrine;Medium;9292;X
830163;Chief of Army;Eugene Mordant;1940;1945;1999;SL;Elastic Defence Doctrine;Medium;9293;X
830164;Chief of Army;Jean Decoux;1941;1964;1999;PA;Decisive Battle Doctrine;Medium;M542006;X
830165;Chief of Army;Emile Laffon;1941;1964;1999;SL;Elastic Defence Doctrine;Medium;M541048;X
830166;Chief of Army;Camille Sabattier;1942;1955;1999;SL;Guns and Butter Doctrine;Medium;9294;X
830167;Chief of Army;Henri Adeline;1943;1964;1999;SL;Elastic Defence Doctrine;Medium;M540036;X
830168;Chief of Army;Roger Blaizot;1943;1964;1999;SL;Elastic Defence Doctrine;Medium;7883;X
830169;Chief of Army;Marcel Carpentier;1949;1964;1999;SL;Guns and Butter Doctrine;Medium;7875;X
830170;Chief of Army;Jean de Lattre de Tassigny;1950;1952;1999;SL;Armoured Spearhead Doctrine;Medium;5903;X
830171;Chief of Army;Louis Dio;1951;1969;1999;SL;Armoured Spearhead Doctrine;Medium;7868;X
830172;Chief of Army;Paul Ely;1954;1964;1999;SL;Elastic Defence Doctrine;Medium;L24069;X
830173;Chief of Navy;Albert Sarraut;1914;1940;1999;SL;Base Control Doctrine;Medium;5900;X
830174;Chief of Navy;Joseph Emmanuel Henri Frochot;1923;1929;1999;SL;Power Projection Doctrine;Medium;7939;X
830175;Chief of Navy;Pierre Marie Antoine Pasquier;1928;1934;1999;SL;Decisive Naval Battle Doctrine;Medium;M542009;X
830176;Chief of Navy;Henri Blehaut;1932;1962;1999;SL;Indirect Approach Doctrine;Medium;7909;X
830177;Chief of Navy;Leon E. Thibeaudeau;1933;1940;1999;SL;Indirect Approach Doctrine;Medium;M541002;X
830178;Chief of Navy;Louis Kahn;1935;1940;1999;SL;Base Control Doctrine;Medium;L24163;X
830179;Chief of Navy;Andre Patou;1933;1970;1999;SC;Decisive Naval Battle Doctrine;Medium;M541053;X
830180;Chief of Navy;Jean Decoux;1939;1964;1999;PA;Decisive Naval Battle Doctrine;Medium;M542006;X
830181;Chief of Navy;Francois Jaubert;1940;1946;1999;SL;Base Control Doctrine;Medium;7869;X
830182;Chief of Navy;Pierre Lehle;1942;1964;1999;SL;Base Control Doctrine;Medium;M542037;X
830183;Chief of Navy;Maurice Bayrou;1943;1964;1999;SL;Base Control Doctrine;Medium;M540039;X
830184;Chief of Navy;Jacques Trolley de Prevaux;1943;1964;1999;SL;Open Seas Doctrine;Medium;M541052;X
830185;Chief of Navy;Georges Thierry d'Argenlieu;1944;1964;1999;SL;Open Seas Doctrine;Medium;L24173;X
830186;Chief of Navy;Philippe Auboyneau;1945;1964;1999;SL;Open Seas Doctrine;Medium;L24147;X
830187;Chief of Navy;Emile Bollaert;1947;1964;1999;SL;Base Control Doctrine;Medium;M542017;X
830188;Chief of Navy;Paul Ortoli;1949;1964;1999;SL;Base Control Doctrine;Medium;L24228;X
830189;Chief of Navy;Jean-Marie Querville;1954;1964;1999;SL;Indirect Approach Doctrine;Medium;7865;X
830190;Chief of Navy;George Cabanier;1954;1964;1999;SL;Open Seas Doctrine;Medium;L24227;X
830191;Chief of Air Force;Jules Brevie;1933;1964;1999;SC;Army Aviation Doctrine;Medium;M542010;X
830192;Chief of Air Force;Georges A.L. Gauthier;1933;1964;1999;SL;Vertical Envelopment Doctrine;Medium;M541007;X
830193;Chief of Air Force;Jacques Soufflet;1933;1964;1999;SC;Naval Aviation Doctrine;Medium;M541057;X
830194;Chief of Air Force;Frederic Le Lange;1933;1964;1999;PA;Vertical Envelopment Doctrine;Medium;M542054;X
830195;Chief of Air Force;Pierre Pouyade;1940;1964;1999;SL;Air Superiority Doctrine;Medium;7870;X
830196;Chief of Air Force;Pierre de Maismont;1942;1964;1999;SL;Carpet Bombing Doctrine;Medium;M540042;X
830197;Chief of Air Force;Michel Boudier;1942;1964;1999;SL;Naval Aviation Doctrine;Medium;M542053;X
830198;Chief of Air Force;Josephe Trigaud;1942;1964;1999;SL;Army Aviation Doctrine;Medium;M541056;X
830199;Chief of Air Force;Bernard Fuchs;1946;1964;1999;SL;Air Superiority Doctrine;Medium;7928;X
830200;Chief of Air Force;Jacques Paris de Bollardiere;1950;1964;1999;SL;Carpet Bombing Doctrine;Medium;7927;X
830201;Chief of Air Force;Olivier Massart;1953;1964;1999;SL;Army Aviation Doctrine;Medium;7871;X
830202;Head of State;Joost van Vollenhoven;1914;1918;1999;SL;Barking Buffoon;Medium;6894;X
830203;Head of State;Jean Decoux;1940;1964;1999;PA;Local tyrant2;High;M542006;X
