U87;Ruling Cabinet - Start;Name;Start Year;End Year;Retirement Year;Ideology;Personality;Loyalty;Picturename;X
1250026;Chief of Staff;Suzuki Teiichi;1936;1964;1999;FA;School of Psychology;Very High;9726;X
1250027;Chief of Staff;Yang Kuiyi;1939;1964;1999;FA;School of Manoeuvre;Very High;9727;X
1250028;Foreign Minister;Abe Nobuyuki;1942;1964;1999;PA;General Staffer;Medium;8592;X
1250029;Foreign Minister;Wang Jingwei;1905;1945;1958;FA;Biased Intellectual;Medium;M52041;X
1250030;Foreign Minister;Yang Luchang;1944;1964;1999;FA;Great Compromiser;Medium;unknownminister;X
1250031;Foreign Minister;Zhou Fohai;1936;1964;1999;NS;Iron Fisted Brute;Very High;8142;X
1250032;Head of Government;Chen Gongbo;1940;1964;1999;FA;Silent Workhorse;Very High;M52014;X
1250033;Head of Government;Liang Hongzhi;1936;1964;1999;FA;Happy Amateur;Very High;9132;X
1250034;Head of Military Intelligence;Chao Kung;1937;1964;1999;FA;Political Specialist;Medium;8593;X
1250035;Head of Military Intelligence;Chao Kung;1937;1964;1999;FA;Political Specialist;Medium;8593;X
1250036;Head of State;Liang Hongzhi;1936;1964;1999;FA;Pig-headed Isolationist;Very High;9132;X
1250037;Minister of Armament;Bao Wenyue;1931;1937;1958;FA;Infantry Proponent;Very High;9437;X
1250038;Minister of Armament;Chen Gongbo;1939;1964;1999;FA;laissez-faire capitalist;Medium;M52014;X
1250039;Minister of Armament;Fu Xiaoan;1936;1964;1999;PA;Resource Industrialist;Very High;8595;X
1250040;Minister of Armament;Tao Liang;1936;1964;1999;PA;Resource Industrialist;Very High;unknownminister;X
1250041;Minister of Armament;Yang Luchang;1941;1964;1999;FA;Resource Industrialist;Medium;unknownminister;X
1250042;Minister of Security;Chan Hon-sam;1943;1964;1999;FA;Prince of Terror;High;unknownminister;X
1250043;Minister of Security;Zhou Fohai;1936;1964;1999;FA;Efficient Sociopath;Very High;8625;X
1250044;Head of State;Yin Rugeng;1913;1947;1947;FA;Local tyrant2;Very High;9593;X
1250045;Head of Government;Yin Rugeng;1913;1947;1947;FA;Local tyrant;Very High;9593;X
1250046;Foreign Minister;Doihara Kenji;1927;1948;1948;FA;ideological crusader;Very High;M5193;X
1250047;Minister of Armament;Doihara Kenji;1927;1948;1948;FA;infantry proponent;Very High;M5193;X
1250048;Minister of Security;Doihara Kenji;1927;1948;1948;FA;prince of terror;Very High;M5193;X
1250049;Head of Military Intelligence;Toyama Mitsuru;1881;1944;1944;NS;political specialist;Very High;9592;X
1250050;Minister of Security;Wang Yitang;1907;1931;1948;PA;Crime Fighter;High;9479;X
1250051;Minister of Armament;Wang Kemin;1907;1945;1945;PA;Corrupt Kleptocrat;High;9499;X
1250052;Minister of Security;Zhu Shen;1912;1944;1944;PA;Crime Fighter;High;9503;X
1250053;Minister of Armament;Li Sihao;1919;1949;1949;PA;Resource Industrialist;Medium;9504;X
1250054;Minister of Security;Gao Lingwei;1910;1940;1940;PA;Compassionate Gentleman;High;9521;X
1250055;Minister of Armament;Zhang Hu;1904;1938;1938;PA;Resource Industrialist;Medium;9522;X
1250056;Head of State;Gao Lingwei;1910;1926;1940;PA;Weary Stiffneck;Low;9521;X
1250057;Minister of Armament;Gao Lingwei;1910;1926;1940;PA;Resource Industrialist;Medium;9521;X
1250058;Head of Government;Gao Lingwei;1910;1926;1940;PA;Political Protege;Low;9521;X
1250059;Minister of Armament;Liu Enyuan;1895;1924;1948;PA;Military Entrepreneur;Medium;9537;X
1250060;Minister of Armament;Zhang Yinghua;1918;1926;1944;PA;Administrative Genius;Medium;9539;X
1250061;Chief of Staff;Ren Yuandao;1924;1945;1956;FA;School of Defence;High;9447;X
1250062;Minister of Armament;Ren Yuandao;1931;1945;1956;FA;Corrupt Kleptocrat;High;9447;X
1250063;Chief of Navy;Ren Yuandao;1940;1945;1956;FA;Open Seas Doctrine;High;9447;X
1250064;Chief of Staff;Hu Yukun;1938;1946;1999;FA;School of Psychology;Very High;9725;X
