Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Rojas Mercado;175032;COL;1939;1942;1990;1990;2;3;0;1;0;4;1;L180031;1939;1946;1999;x
Soto Gomez;175033;COL;1941;1990;1990;1990;3;3;0;0;0;4;1;L180032;1941;1960;1999;x
Trevisor Mendez;175034;COL;1944;1946;1990;1990;2;3;0;1;0;4;1;L180033;1944;1960;1999;x
Daza Alvarez;175035;COL;1930;1930;1939;1990;1;5;0;2;0;5;2;L180034;1930;1946;1999;x
Fuentes Sebastían;175036;COL;1941;1990;1990;1990;3;3;65536;0;0;5;2;L180035;1941;1960;1999;x
Lema Pasada;175037;COL;1942;1990;1990;1990;3;4;0;0;0;3;2;L180036;1942;1960;1999;x
Mendéz;175038;COL;1930;1941;1990;1990;2;3;4608;1;0;4;2;L180037;1930;1945;1999;x
Mercado Diaz;175039;COL;1930;1937;1990;1990;2;3;0;1;0;3;2;L180038;1930;1942;1999;x
Nahuel Díaz;175040;COL;1944;1946;1990;1990;3;4;0;1;0;3;2;L180039;1944;1960;1999;x
Olano;175041;COL;1930;1990;1990;1990;3;4;0;0;0;4;2;L180040;1930;1939;1999;x
Rodriguez;175042;COL;1938;1990;1990;1990;3;3;131072;0;0;3;2;L180041;1938;1943;1999;x
Rodriguez Galvez;175043;COL;1939;1942;1990;1990;2;3;0;1;0;3;2;L180042;1939;1960;1999;x
Romero Albeiro;175044;COL;1942;1945;1990;1990;2;4;0;1;0;4;2;L180043;1942;1960;1999;x
Santamaria;175045;COL;1930;1990;1990;1990;3;4;4096;0;0;4;2;L180044;1930;1941;1999;x
Silva Amiante;175046;COL;1945;1990;1990;1990;3;3;16384;0;0;4;2;L180045;1945;1960;1999;x
Paris Gordillo;175047;COL;1947;1948;1950;1990;1;5;0;2;0;5;0;M37169;1947;1960;1999;x
Nel Ospina;175048;COL;1908;1908;1908;1932;1;3;0;2;0;5;0;310;1908;1932;1999;x
Molina;175049;COL;1908;1932;1932;1932;3;3;0;2;0;5;0;unknownleader;1908;1932;1999;x
Valencia;175050;COL;1908;1908;1932;1932;2;3;0;2;0;5;0;unknownleader;1908;1932;1999;x
Restrepo;175051;COL;1908;1908;1908;1932;1;3;0;2;0;5;0;311;1908;1932;1999;x
Holguín;175052;COL;1908;1932;1932;1932;3;3;0;2;0;5;0;unknownleader;1908;1932;1999;x
Briceño;175053;COL;1908;1932;1932;1932;3;3;0;2;0;5;0;unknownleader;1908;1932;1999;x
Urdaneta;175054;COL;1908;1932;1932;1932;3;3;0;2;0;5;0;unknownleader;1908;1932;1999;x
